,game_id,game_period_number,game_fight_number,game_time_of_fight,away_score_at_fight,home_score_at_fight,home_fighter_id,away_fighter_id,home_fighter_name,away_fighter_name,away_corsi_at_fight,away_fenwick_at_fight,home_corsi_at_fight,home_fenwick_at_fight,away_corsi_after_2,away_fenwick_after_2,home_corsi_after_2,home_fenwick_after_2,away_corsi_after_5,away_fenwick_after_5,home_corsi_after_5,home_fenwick_after_5,away_corsi_after_10,away_fenwick_after_10,home_corsi_after_10,home_fenwick_after_10,away_corsi_until_eop,away_fenwick_until_eop,home_corsi_until_eop,home_fenwick_until_eop,away_corsi_until_eog,away_fenwick_until_eog,home_corsi_until_eog,home_fenwick_until_eog,away_corsi_until_next_fight,away_fenwick_until_next_fight,home_corsi_until_next_fight,home_fenwick_until_next_fight
0,2021020970,1,1,420,0,0,8479772,8477446,Zack MacEwen,Michael McCarron,0.021428571,0.016666667,0.028571429,0.019047619,0.016666667,0.008333333,0.033333333,0.033333333,0.016666667,0.013333333,0.033333333,0.026666667,0.011666667,0.01,0.021666667,0.016666667,0.008974359,0.007692308,0.021794872,0.017948718,0.013836478,0.011949686,0.01572327,0.010691824,,,,
0,2021020981,1,1,451,0,0,8475235,8475462,Nicolas Deslauriers,Radko Gudas,0.019955654,0.017738359,0.00886918,0.006651885,0.016666667,0.016666667,0.025,0.008333333,0.02,0.016666667,0.013333333,0.003333333,0.026666667,0.025,0.01,0.003333333,0.02670227,0.025367156,0.009345794,0.002670227,0.021594157,0.018418546,0.013337567,0.007303906,,,,
0,2021020982,1,1,701,1,0,8478136,8477073,Jake Middleton,Kurtis MacDermid,0.018544936,0.017118402,0.008559201,0.007132668,0.016666667,0.016666667,0.016666667,0.016666667,0.013333333,0.013333333,0.01,0.006666667,0.013333333,0.013333333,0.011666667,0.008333333,0.012024048,0.012024048,0.008016032,0.006012024,0.014142808,0.010693343,0.014832701,0.011038289,,,,
0,2021020984,3,1,2642,1,1,8474034,8471817,Patrick Maroon,Ryan Reaves,0.012869039,0.011355034,0.012869039,0.010598032,0.008333333,0,0.008333333,0,0.013333333,0.006666667,0.013333333,0.01,0.011666667,0.005,0.01,0.006666667,0.010438413,0.004175365,0.012526096,0.009394572,0.010438413,0.004175365,0.012526096,0.009394572,,,,
0,2021020989,2,1,1364,1,1,8475178,8477419,Zack Kassian,#N/A,0.014662757,0.01026393,0.013196481,0.012463343,0,0,0.025,0.016666667,0.006666667,0.006666667,0.023333333,0.013333333,0.015,0.01,0.02,0.011666667,0.015444015,0.010617761,0.024131274,0.015444015,0.015652952,0.012522361,0.021914132,0.016547406,,,,
0,2021020993,1,1,748,0,0,8476457,8476480,Adam Larsson,Vladislav Namestnikov,0.009358289,0.004010695,0.02540107,0.022727273,0,0,0.025,0.025,0.01,0.006666667,0.013333333,0.013333333,0.016666667,0.011666667,0.013333333,0.011666667,0.017699115,0.011061947,0.013274336,0.011061947,0.012973352,0.009817672,0.015778401,0.013674614,,,,
0,2021021000,3,1,3305,1,5,8475287,8477460,Erik Haula,#N/A,0.012405446,0.009379728,0.016944024,0.015733737,0,0,0.008333333,0.008333333,0.006779661,0.006779661,0.010169492,0.010169492,0.006779661,0.006779661,0.010169492,0.010169492,0.006779661,0.006779661,0.010169492,0.010169492,0.006779661,0.006779661,0.010169492,0.010169492,,,,
0,2021021003,1,1,371,0,0,8475842,8479661,Sam Carrick,Tanner Jeannot,0.018867925,0.005390836,0.02425876,0.02425876,0.008333333,0.008333333,0.016666667,0.016666667,0.006666667,0.006666667,0.02,0.016666667,0.011666667,0.008333333,0.016666667,0.013333333,0.014475271,0.012062726,0.015681544,0.012062726,0.01641375,0.013007123,0.015174977,0.01269743,0.016777461,0.013295347,0.014245014,0.011712567
0,2021021003,3,2,3530,6,3,8475842,8474697,Sam Carrick,Mark Borowiecki,0.016997167,0.012464589,0.01529745,0.013031161,0,0,0.057142857,0.057142857,0,0,0.057142857,0.057142857,0,0,0.057142857,0.057142857,0,0,0.057142857,0.057142857,0,0,0.057142857,0.057142857,,,,
0,2021021004,3,1,2770,2,4,8479379,8479772,#N/A,Zack MacEwen,0.013357401,0.008303249,0.011913357,0.010108303,0.008333333,0.008333333,0,0,0.016666667,0.013333333,0.006666667,0.003333333,0.023333333,0.021666667,0.013333333,0.008333333,0.01686747,0.015662651,0.01686747,0.012048193,0.01686747,0.015662651,0.01686747,0.012048193,0.018396846,0.017082786,0.015768725,0.011826544
0,2021021004,3,2,3531,3,6,8479379,8479772,#N/A,Zack MacEwen,0.0144435,0.010195412,0.012744265,0.010478618,0,0,0.028985507,0.014492754,0,0,0.028985507,0.014492754,0,0,0.028985507,0.014492754,0,0,0.028985507,0.014492754,0,0,0.028985507,0.014492754,,,,
0,2021021013,3,1,2797,1,4,8480434,8478508,Sean Durzi,Yakov Trenin,0.015016089,0.011798355,0.020021452,0.015016089,0.016666667,0.016666667,0.008333333,0,0.02,0.013333333,0.01,0.006666667,0.016666667,0.011666667,0.013333333,0.01,0.01743462,0.0124533,0.0124533,0.00996264,0.01743462,0.0124533,0.0124533,0.00996264,,,,
0,2021021018,3,1,2940,2,1,8481122,8481147,Simon Benoit,#N/A,0.013945578,0.010204082,0.012585034,0.008503401,0.008333333,0.008333333,0.008333333,0.008333333,0.013333333,0.01,0.026666667,0.026666667,0.015,0.011666667,0.02,0.02,0.015151515,0.010606061,0.021212121,0.021212121,0.015151515,0.010606061,0.021212121,0.021212121,,,,
0,2021021022,2,1,1426,1,0,8477488,8476480,Brett Pesce,Vladislav Namestnikov,0.00911641,0.005610098,0.026647966,0.02173913,0,0,0.008333333,0.008333333,0.013333333,0.013333333,0.016666667,0.013333333,0.01,0.008333333,0.02,0.016666667,0.007186858,0.00513347,0.018480493,0.016427105,0.007359706,0.005059798,0.016559338,0.015639374,,,,
0,2021021024,1,1,47,0,0,8475220,8474568,Marcus Foligno,Luke Schenn,0,0,0,0,0.008333333,0,0.008333333,0.008333333,0.016666667,0.013333333,0.01,0.003333333,0.018333333,0.013333333,0.01,0.005,0.016478751,0.012142238,0.01300954,0.00954033,0.013228258,0.010132283,0.015198424,0.011820996,,,,
0,2021021026,3,1,3517,1,6,8477406,8476393,Mattias Janmark,Nick Cousins,0.020471993,0.013079329,0.021893659,0.018197327,0.048192771,0.048192771,0,0,0.048192771,0.048192771,0,0,0.048192771,0.048192771,0,0,0.048192771,0.048192771,0,0,0.048192771,0.048192771,0,0,,,,
0,2021021031,3,1,3155,3,6,8475172,8480797,Nazem Kadri,Joel Farabee,0.014580032,0.008874802,0.022820919,0.020285261,0,0,0.016666667,0.008333333,0.01,0.01,0.01,0.003333333,0.008988764,0.008988764,0.008988764,0.002247191,0.008988764,0.008988764,0.008988764,0.002247191,0.008988764,0.008988764,0.008988764,0.002247191,,,,
0,2021021033,1,1,122,1,0,8475235,8476467,Nicolas Deslauriers,Jamie Oleksiak,0.016393443,0.008196721,0.024590164,0.016393443,0.025,0.016666667,0.025,0.025,0.016666667,0.01,0.023333333,0.023333333,0.016666667,0.006666667,0.018333333,0.016666667,0.016697588,0.009276438,0.018552876,0.015769944,0.015526164,0.011788384,0.015238643,0.012363427,,,,
0,2021021034,3,1,3190,2,6,8473422,8474709,Nick Foligno,Matt Martin,0.014420063,0.009090909,0.020689655,0.019435737,0.008333333,0.008333333,0,0,0.006666667,0.006666667,0,0,0.009756098,0.009756098,0.004878049,0.002439024,0.009756098,0.009756098,0.004878049,0.002439024,0.009756098,0.009756098,0.004878049,0.002439024,,,,
0,2021021038,2,1,1572,1,1,8475324,8479415,Nick Jensen,Michael McLeod,0.022264631,0.019083969,0.012722646,0.010178117,0.008333333,0.008333333,0.008333333,0.008333333,0.01,0.01,0.016666667,0.013333333,0.006666667,0.006666667,0.018333333,0.013333333,0.007246377,0.007246377,0.019323671,0.015700483,0.015779093,0.014299803,0.017751479,0.010848126,,,,
0,2021021039,2,1,1557,3,0,8480281,8480829,Alexey Toropchenko,Jesperi Kotkaniemi,0.012202954,0.012202954,0.014129737,0.010918433,0.008333333,0.008333333,0,0,0.006666667,0.003333333,0.006666667,0.006666667,0.008333333,0.006666667,0.011666667,0.01,0.011862396,0.009489917,0.014234875,0.013048636,0.009789525,0.00783162,0.01566324,0.014684288,,,,
0,2021021045,2,1,1602,0,2,8479981,8475842,#N/A,Sam Carrick,0.018102372,0.013108614,0.015605493,0.009363296,0,0,0.008333333,0.008333333,0.006666667,0.006666667,0.01,0.01,0.008333333,0.006666667,0.02,0.011666667,0.011278195,0.007518797,0.01754386,0.010025063,0.01001001,0.008008008,0.016516517,0.011511512,,,,
0,2021021048,1,1,152,0,0,8477527,8474034,Ross Johnston,Patrick Maroon,0.039473684,0.039473684,0.019736842,0.013157895,0.008333333,0,0.008333333,0.008333333,0.013333333,0.006666667,0.013333333,0.013333333,0.013333333,0.006666667,0.013333333,0.011666667,0.014312977,0.009541985,0.015267176,0.01240458,0.016531323,0.012180974,0.015081206,0.010730858,,,,
0,2021021051,1,1,1059,2,0,8479316,8477887,Luke Kunin,Patrick Brown,0.011331445,0.006610009,0.02266289,0.020774315,0.008333333,0,0.025,0.016666667,0.01,0.003333333,0.023333333,0.02,0.01,0.001666667,0.018333333,0.016666667,0.007092199,0,0.021276596,0.014184397,0.015348288,0.010232192,0.01613538,0.013380559,0.015384615,0.008791209,0.016849817,0.013919414
0,2021021051,3,2,2424,4,4,8479661,8478173,Tanner Jeannot,#N/A,0.013613861,0.007838284,0.019389439,0.016914191,0,0,0.016666667,0.016666667,0.01,0.006666667,0.01,0.01,0.011666667,0.01,0.015,0.013333333,0.015306122,0.011904762,0.015306122,0.012755102,0.015306122,0.011904762,0.015306122,0.012755102,,,,
0,2021021052,3,1,2746,0,1,8476856,8477492,Mathew Dumba,Nathan MacKinnon,0.017844137,0.013474144,0.015659141,0.01019665,0.025,0.025,0.008333333,0.008333333,0.033333333,0.03,0.013333333,0.013333333,0.021666667,0.018333333,0.015,0.015,0.018735363,0.015222482,0.019906323,0.018735363,0.018735363,0.015222482,0.019906323,0.018735363,,,,
0,2021021054,3,1,2959,5,1,8476880,8474090,Tom Wilson,Brendan Smith,0.013856032,0.01182832,0.014869888,0.011490368,0.016666667,0.016666667,0.008333333,0.008333333,0.013333333,0.01,0.006666667,0.006666667,0.013333333,0.01,0.006666667,0.006666667,0.012480499,0.009360374,0.007800312,0.007800312,0.012480499,0.009360374,0.007800312,0.007800312,,,,
0,2021021058,3,1,3121,5,1,8480434,8478407,Sean Durzi,Vince Dunn,0.016661326,0.013457225,0.016020506,0.012816405,0.025,0.025,0.025,0.025,0.013333333,0.013333333,0.02,0.016666667,0.010438413,0.010438413,0.022964509,0.018789144,0.010438413,0.010438413,0.022964509,0.018789144,0.010438413,0.010438413,0.022964509,0.018789144,,,,
0,2021021065,1,1,552,0,0,8475235,8476372,Nicolas Deslauriers,Nick Seeler,0.014492754,0.014492754,0.010869565,0.007246377,0.041666667,0.033333333,0.041666667,0.025,0.026666667,0.016666667,0.03,0.02,0.013333333,0.008333333,0.028333333,0.023333333,0.012345679,0.007716049,0.027777778,0.021604938,0.014107612,0.010826772,0.017716535,0.013779528,,,,
0,2021021073,1,1,517,0,0,8476467,8478434,Jamie Oleksiak,Keegan Kolesar,0.00967118,0.007736944,0.01934236,0.015473888,0.041666667,0.033333333,0.016666667,0,0.016666667,0.013333333,0.01,0,0.011666667,0.01,0.011666667,0.005,0.011713031,0.010248902,0.010248902,0.004392387,0.019137204,0.014920532,0.009730782,0.007135907,,,,
0,2021021074,1,1,176,0,1,8477384,8477419,Joshua Brown,#N/A,0.022727273,0.022727273,0.022727273,0.022727273,0,0,0.008333333,0.008333333,0.016666667,0.013333333,0.01,0.006666667,0.018333333,0.013333333,0.011666667,0.01,0.013671875,0.008789063,0.01171875,0.010742188,0.013434579,0.00963785,0.015478972,0.013726636,,,,
0,2021021075,3,1,3488,3,6,8475160,8475455,#N/A,Brenden Dillon,0.013474771,0.009461009,0.015768349,0.013761468,0.017857143,0.008928571,0.026785714,0.017857143,0.017857143,0.008928571,0.026785714,0.017857143,0.017857143,0.008928571,0.026785714,0.017857143,0.017857143,0.008928571,0.026785714,0.017857143,0.017857143,0.008928571,0.026785714,0.017857143,,,,
0,2021021088,3,1,3105,5,0,8479619,8475842,Michael Carcone,Sam Carrick,0.01900161,0.013204509,0.015780998,0.012238325,0,0,0,0,0.016666667,0.013333333,0,0,0.022222222,0.014141414,0.006060606,0.004040404,0.022222222,0.014141414,0.006060606,0.004040404,0.022222222,0.014141414,0.006060606,0.004040404,0.012658228,0.006329114,0,0
0,2021021089,2,1,1723,3,0,8477955,8478020,Jared McCann,Michael Amadio,0.017411492,0.009866512,0.012768427,0.010446895,0.025,0.025,0.016666667,0.016666667,0.02,0.013333333,0.01,0.01,0.018333333,0.006666667,0.011666667,0.011666667,0.019202363,0.007385524,0.010339734,0.010339734,0.015982952,0.008524241,0.014384656,0.012786361,0.019316493,0.007429421,0.010401189,0.010401189
0,2021021089,2,2,2396,3,0,8476826,8477018,Yanni Gourde,Ben Hutton,0.017946578,0.00918197,0.012103506,0.010434057,0.025,0.016666667,0.016666667,0.016666667,0.013333333,0.01,0.013333333,0.013333333,0.01,0.005,0.016666667,0.015,0,0,0,0,0.014119601,0.009136213,0.016611296,0.014119601,,,,
0,2021021093,3,1,3436,6,3,8479772,8474190,Zack MacEwen,Wayne Simmonds,0.015133877,0.011059371,0.015133877,0.011350407,0.008333333,0,0.008333333,0.008333333,0.006097561,0,0.006097561,0.006097561,0.006097561,0,0.006097561,0.006097561,0.006097561,0,0.006097561,0.006097561,0.006097561,0,0.006097561,0.006097561,,,,
0,2021021102,2,1,1476,2,0,8474056,8480789,P.K. Subban,Oliver Wahlstrom,0.016937669,0.012872629,0.016937669,0.014227642,0.008333333,0,0,0,0.013333333,0.01,0.013333333,0.006666667,0.013333333,0.01,0.01,0.003333333,0.012987013,0.010822511,0.012987013,0.007575758,0.011299435,0.008474576,0.016949153,0.014124294,,,,
0,2021021117,1,1,605,0,1,8481068,8482073,Yegor Sharangovich,Braden Schneider,0.019834711,0.019834711,0.00661157,0.004958678,0.008333333,0.008333333,0,0,0.02,0.016666667,0.006666667,0,0.013333333,0.011666667,0.015,0.01,0.013445378,0.011764706,0.01512605,0.010084034,0.008013356,0.006010017,0.013021703,0.010350584,,,,
0,2021021120,1,1,141,0,0,8477446,8478136,Michael McCarron,Jake Middleton,0.021276596,0.014184397,0.014184397,0.014184397,0.016666667,0.008333333,0.05,0.05,0.02,0.01,0.03,0.03,0.016666667,0.011666667,0.021666667,0.02,0.01605288,0.013220019,0.021718602,0.016997167,0.018791558,0.016478751,0.01936976,0.01300954,0,0,0.037037037,0.037037037
0,2021021120,1,2,168,0,0,8474697,8475220,Mark Borowiecki,Marcus Foligno,0.017857143,0.011904762,0.017857143,0.017857143,0.025,0.016666667,0.041666667,0.041666667,0.02,0.01,0.026666667,0.026666667,0.018333333,0.013333333,0.02,0.018333333,0.016472868,0.013565891,0.021317829,0.016472868,0.018939394,0.016608392,0.019230769,0.012820513,0.021052632,0.014736842,0.023157895,0.021052632
0,2021021120,1,3,643,0,1,8474697,8475235,Mark Borowiecki,Nicolas Deslauriers,0.020217729,0.01399689,0.021772939,0.020217729,0.008333333,0.008333333,0.008333333,0.008333333,0.013333333,0.013333333,0.016666667,0.01,0.013333333,0.013333333,0.018333333,0.011666667,0.012567325,0.012567325,0.019748654,0.012567325,0.018599932,0.016909029,0.018599932,0.01149814,0.013140604,0.011826544,0.017082786,0.010512484
0,2021021120,2,4,1404,1,3,8478468,8479520,Jeremy Lauzon,Brandon Duhaime,0.016381766,0.012820513,0.019230769,0.014957265,0,0,0.025,0.025,0.016666667,0.016666667,0.026666667,0.026666667,0.015,0.013333333,0.023333333,0.02,0.023092369,0.021084337,0.019076305,0.012048193,0.020491803,0.01867031,0.019125683,0.011839709,,,,
0,2021021146,3,1,3095,4,3,8475722,8477845,Jason Zucker,Trevor van Riemsdyk,0.021001616,0.015185784,0.019063005,0.015831987,0.025,0.008333333,0.016666667,0.016666667,0.026666667,0.02,0.01,0.006666667,0.01980198,0.015841584,0.011881188,0.00990099,0.01980198,0.015841584,0.011881188,0.00990099,0.01980198,0.015841584,0.011881188,0.00990099,,,,
0,2021021148,1,1,1002,1,1,8479316,8475462,Luke Kunin,Radko Gudas,0.012974052,0.00499002,0.013972056,0.007984032,0.016666667,0.016666667,0.016666667,0,0.016666667,0.016666667,0.023333333,0.016666667,0.011666667,0.01,0.023333333,0.015,0.015151515,0.015151515,0.02020202,0.01010101,0.016166282,0.011547344,0.017321016,0.012317167,,,,
0,2021021150,3,1,2596,3,6,8479520,8477962,Brandon Duhaime,#N/A,0.018875193,0.01540832,0.014637904,0.010785824,0.016666667,0.008333333,0.025,0.016666667,0.023333333,0.016666667,0.013333333,0.006666667,0.018333333,0.013333333,0.018333333,0.013333333,0.014940239,0.009960159,0.015936255,0.010956175,0.014940239,0.009960159,0.015936255,0.010956175,,,,
0,2021021152,1,1,310,0,1,8479367,8479393,#N/A,Noah Gregor,0.016129032,0.006451613,0.022580645,0.022580645,0.008333333,0.008333333,0.008333333,0.008333333,0.016666667,0.013333333,0.02,0.02,0.02,0.016666667,0.018333333,0.016666667,0.021348315,0.016853933,0.014606742,0.013483146,0.019148936,0.013677812,0.017325228,0.013981763,,,,
0,2021021157,2,1,1674,1,1,8476875,8479661,Mike Matheson,Tanner Jeannot,0.017921147,0.013739546,0.013142174,0.007168459,0.016666667,0.008333333,0.041666667,0.033333333,0.02,0.006666667,0.026666667,0.023333333,0.015,0.008333333,0.021666667,0.015,0.015151515,0.009641873,0.023415978,0.017906336,0.015057113,0.011941848,0.020249221,0.016095535,,,,
0,2021021171,1,1,426,1,1,8479388,8479705,#N/A,#N/A,0.025821596,0.018779343,0.030516432,0.016431925,0,0,0.025,0.025,0.003333333,0.003333333,0.023333333,0.023333333,0.01,0.01,0.016666667,0.013333333,0.009043928,0.009043928,0.015503876,0.011627907,0.015122873,0.011027095,0.015122873,0.010712035,,,,
0,2021021173,1,1,486,0,0,8473994,8477426,Jamie Benn,Nicholas Paul,0.014403292,0.004115226,0.012345679,0.008230453,0,0,0.033333333,0.016666667,0.006666667,0.006666667,0.02,0.006666667,0.008333333,0.008333333,0.016666667,0.006666667,0.008403361,0.007002801,0.014005602,0.005602241,0.014450867,0.010597303,0.017983301,0.011881824,,,,
0,2021021183,2,1,1949,1,4,8475160,8476880,#N/A,Tom Wilson,0.01128784,0.006670087,0.019497178,0.01693176,0,0,0.025,0.016666667,0.01,0.01,0.03,0.02,0.011666667,0.01,0.02,0.015,0.015521064,0.013303769,0.022172949,0.015521064,0.015142338,0.012719564,0.015142338,0.01029679,,,,
0,2021021188,1,1,123,0,0,8474697,8479705,Mark Borowiecki,#N/A,0.016260163,0.008130081,0.008130081,0.008130081,0.008333333,0,0.016666667,0,0.003333333,0,0.01,0.003333333,0.01,0.003333333,0.021666667,0.013333333,0.012999071,0.006499536,0.018570102,0.013927577,0.014092609,0.008915732,0.018981881,0.016393443,0.013779528,0.007874016,0.020341207,0.017060367
0,2021021188,2,2,1647,0,0,8476393,8478467,Nick Cousins,#N/A,0.013964784,0.007893139,0.019429265,0.016393443,0,0,0.008333333,0.008333333,0.01,0.01,0.003333333,0.003333333,0.013333333,0.008333333,0.016666667,0.016666667,0.015936255,0.007968127,0.018592297,0.018592297,0.014336918,0.009728623,0.017921147,0.015873016,,,,
0,2021021193,3,1,3558,3,0,8476441,8474709,Joel Edmundson,Matt Martin,0.015739179,0.007307476,0.019673974,0.016020236,0,0,0.047619048,0.047619048,0,0,0.047619048,0.047619048,0,0,0.047619048,0.047619048,0,0,0.047619048,0.047619048,0,0,0.047619048,0.047619048,,,,
0,2021021200,1,1,319,1,0,8474567,8476392,Zach Bogosian,Adam Lowry,0.012539185,0.006269592,0.009404389,0.009404389,0,0,0.025,0.025,0.003333333,0.003333333,0.02,0.02,0.015,0.011666667,0.011666667,0.011666667,0.010215664,0.007945516,0.011350738,0.011350738,0.010362694,0.007010058,0.015239256,0.01249619,0.014188772,0.010487353,0.010487353,0.008019741
0,2021021200,2,2,1940,4,2,8470621,8477482,Corey Perry,Zachary Sanford,0.013917526,0.009793814,0.010309278,0.008247423,0.008333333,0,0.016666667,0.008333333,0.01,0.003333333,0.026666667,0.013333333,0.008333333,0.003333333,0.021666667,0.015,0.006521739,0.002173913,0.026086957,0.017391304,0.006626506,0.003614458,0.019879518,0.01686747,,,,
0,2021021217,2,1,2266,2,4,8474568,8473994,Luke Schenn,Jamie Benn,0.014563107,0.01059135,0.018976169,0.016328332,0,0,0.025,0.016666667,0.006666667,0.006666667,0.023333333,0.02,0.005,0.005,0.018333333,0.011666667,0,0,0.029850746,0.02238806,0.011244378,0.009745127,0.014242879,0.008245877,,,,
0,2021021220,3,1,3536,2,5,8480950,8479772,Ilya Lyubushkin,Zack MacEwen,0.01611991,0.012443439,0.013574661,0.011595023,0.046875,0.046875,0.015625,0,0.046875,0.046875,0.015625,0,0.046875,0.046875,0.015625,0,0.046875,0.046875,0.015625,0,0.046875,0.046875,0.015625,0,,,,
0,2021021228,1,1,177,0,0,8477401,8475766,#N/A,Austin Watson,0.011299435,0.011299435,0,0,0.016666667,0.016666667,0.008333333,0,0.02,0.013333333,0.016666667,0.01,0.018333333,0.015,0.016666667,0.011666667,0.018572825,0.014662757,0.015640274,0.011730205,0.015191353,0.011685656,0.012269939,0.0084721,,,,
0,2021021230,2,1,2333,3,1,8479619,8478043,Michael Carcone,Sam Lafferty,0.021431633,0.017145306,0.017145306,0.012430347,0.008333333,0.008333333,0,0,0.003333333,0.003333333,0.006666667,0.006666667,0.005,0.005,0.016666667,0.01,0,0,0,0,0.010260458,0.009471192,0.017363852,0.012628256,,,,
0,2021021234,2,1,2369,0,4,8474034,8474190,Patrick Maroon,Wayne Simmonds,0.017306881,0.012663571,0.02195019,0.016040523,0.008333333,0.008333333,0.008333333,0.008333333,0.013333333,0.01,0.013333333,0.013333333,0.013333333,0.011666667,0.016666667,0.013333333,0,0,0,0,0.012997563,0.011372868,0.016246954,0.013809911,,,,
0,2021021240,2,1,2221,3,2,8475235,8474568,Nicolas Deslauriers,Luke Schenn,0.014858172,0.012606934,0.014407924,0.010355696,0.008333333,0.008333333,0.008333333,0.008333333,0.006666667,0.003333333,0.013333333,0.013333333,0.011666667,0.006666667,0.013333333,0.013333333,0.005586592,0.005586592,0.016759777,0.016759777,0.010877447,0.007251632,0.01595359,0.0137781,,,,
0,2021021245,2,1,1831,2,4,8479520,8478840,Brandon Duhaime,Will Borgen,0.012561442,0.010376843,0.01474604,0.010922993,0,0,0.025,0.025,0.02,0.016666667,0.016666667,0.016666667,0.013333333,0.011666667,0.013333333,0.011666667,0.012302285,0.010544815,0.014059754,0.012302285,0.013566987,0.01017524,0.016393443,0.011871114,,,,
0,2021021250,1,1,153,0,1,8480355,8479543,Mark Kastelic,Michael Pezzetta,0.039215686,0.032679739,0.006535948,0.006535948,0.008333333,0.008333333,0.008333333,0.008333333,0.013333333,0.01,0.003333333,0.003333333,0.016666667,0.013333333,0.01,0.008333333,0.014326648,0.010506208,0.010506208,0.009551098,0.017116333,0.013925152,0.015085582,0.011314186,,,,
0,2021021252,3,1,2844,2,6,8480172,8476393,Jan Rutta,Nick Cousins,0.015471167,0.011603376,0.019338959,0.01511955,0.008333333,0.008333333,0.008333333,0,0.006666667,0.003333333,0.016666667,0.013333333,0.006666667,0.001666667,0.018333333,0.013333333,0.005291005,0.001322751,0.017195767,0.013227513,0.005291005,0.001322751,0.017195767,0.013227513,,,,
0,2021021260,2,1,2022,5,3,8477935,8479410,Sam Bennett,Mikhail Sergachev,0.019287834,0.010880317,0.018793274,0.015825915,0.008333333,0.008333333,0.008333333,0,0.023333333,0.023333333,0.01,0,0.018333333,0.018333333,0.013333333,0.006666667,0.018518519,0.018518519,0.010582011,0.002645503,0.01774398,0.015209125,0.020912548,0.016476553,0.016152717,0.013950073,0.019823789,0.016886931
0,2021021260,3,2,3384,7,4,8479066,8478416,Ryan Lomberg,Erik Cernak,0.018026005,0.012115839,0.019208038,0.016252955,0.05,0.041666667,0.033333333,0.016666667,0.027777778,0.023148148,0.027777778,0.013888889,0.027777778,0.023148148,0.027777778,0.013888889,0.027777778,0.023148148,0.027777778,0.013888889,0.027777778,0.023148148,0.027777778,0.013888889,,,,
0,2021021273,2,1,2072,0,2,8475848,8479578,Brendan Gallagher,#N/A,0.012065637,0.010135135,0.012065637,0.010135135,0.008333333,0.008333333,0.05,0.008333333,0.003333333,0.003333333,0.026666667,0.006666667,0.011666667,0.011666667,0.023333333,0.008333333,0.00304878,0.00304878,0.024390244,0.006097561,0.013743455,0.011780105,0.019633508,0.011125654,,,,
0,2021021277,2,1,2041,2,0,8476624,8474013,Barclay Goodrow,Ian Cole,0.017638413,0.014208721,0.013718765,0.011758942,0.016666667,0.016666667,0,0,0.023333333,0.023333333,0.01,0.006666667,0.015,0.013333333,0.013333333,0.011666667,0.022284123,0.019498607,0.013927577,0.011142061,0.01603592,0.013470173,0.0121873,0.009621552,,,,
0,2021021280,1,1,1013,1,0,8479661,8475790,Tanner Jeannot,Erik Gudbranson,0.015794669,0.011846002,0.012833169,0.009871668,0.025,0.025,0.008333333,0,0.016666667,0.016666667,0.003333333,0,0.016666667,0.015,0.008333333,0.005,0.026737968,0.026737968,0.005347594,0,0.019713954,0.015848473,0.013529184,0.007730963,0.028571429,0.028571429,0.00952381,0
0,2021021280,1,2,1118,1,0,8474697,8473473,Mark Borowiecki,Milan Lucic,0.016994633,0.013416816,0.012522361,0.008944544,0.016666667,0.016666667,0,0,0.01,0.01,0.003333333,0.003333333,0.02,0.015,0.01,0.008333333,0.024390244,0.024390244,0,0,0.019339243,0.015310234,0.01369863,0.008058018,,,,
0,2021021285,3,1,2641,3,2,8479981,8481003,#N/A,#N/A,0.0136312,0.009087467,0.0204468,0.016660356,0.016666667,0.016666667,0.016666667,0.008333333,0.016666667,0.01,0.006666667,0.003333333,0.016666667,0.011666667,0.01,0.008333333,0.02189781,0.015641293,0.010427529,0.00729927,0.02189781,0.015641293,0.010427529,0.00729927,,,,
0,2021021291,3,1,3250,4,0,8480448,8478569,Parker Kelly,Noel Acciari,0.016307692,0.011384615,0.012307692,0.009230769,0.008333333,0,0.05,0.05,0.016666667,0.013333333,0.023333333,0.02,0.014285714,0.011428571,0.022857143,0.02,0.014285714,0.011428571,0.022857143,0.02,0.014285714,0.011428571,0.022857143,0.02,,,,
0,2021021308,1,1,134,0,1,8479520,8481186,Brandon Duhaime,Logan O'Connor,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.008333333,0.008333333,0.013333333,0.01,0.01,0.01,0.011666667,0.006666667,0.018333333,0.018333333,0.016885553,0.011257036,0.015947467,0.013133208,0.014714368,0.011252164,0.0135603,0.009232545,,,,
0,2021021311,1,1,801,4,1,8478147,8474697,#N/A,Mark Borowiecki,0.021223471,0.016229713,0.011235955,0.007490637,0.033333333,0.016666667,0.025,0.016666667,0.016666667,0.01,0.01,0.006666667,0.011666667,0.006666667,0.008333333,0.006666667,0.012531328,0.007518797,0.010025063,0.007518797,0.018935334,0.01536263,0.0157199,0.011432655,,,,
0,2021030115,3,1,3586,3,5,8477932,8477511,Aaron Ekblad,Anthony Mantha,0.015058561,0.011712214,0.017010597,0.014500837,0.214285714,0.214285714,0.071428571,0,0.214285714,0.214285714,0.071428571,0,0.214285714,0.214285714,0.071428571,0,0.214285714,0.214285714,0.071428571,0,0.214285714,0.214285714,0.071428571,0,,,,
